Id,LotFrontage,LotArea,LotShape,Neighborhood,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,GrLivArea,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,SalePrice,TotalSF,TotalFinishedBsmt,TotalBath,OutdoorFeatureSF
877,94.0,25286,Reg,Mitchel,1Story,4,44,44,HdBoard,Plywood,None,0.0,3,PConc,3,4,5,4,1040,3,5,0,0,Attchd,44.0,1,2,648,132250,2752,633,2.0,0
878,74.0,8834,Reg,NridgHt,2Story,9,5,4,VinylSd,VinylSd,Stone,216.0,4,PConc,5,1,6,5,2224,5,10,1,4,Attchd,5.0,3,3,738,350000,4424,1170,3.5,184
879,88.0,11782,IR1,Sawyer,SFoyer,5,49,15,HdBoard,HdBoard,None,0.0,3,CBlock,3,3,5,3,1155,4,6,0,0,Detchd,23.0,1,2,576,148000,2840,899,2.0,192
880,69.0,7000,IR1,CollgCr,1Story,5,31,4,VinylSd,VinylSd,BrkFace,90.0,4,CBlock,3,1,5,5,864,3,6,0,0,Attchd,31.0,1,1,336,136500,2064,646,2.0,0
881,60.0,7024,Reg,Edwards,1Story,5,2,1,VinylSd,VinylSd,None,0.0,3,PConc,5,1,5,4,1090,3,5,0,0,Attchd,2.0,3,2,450,157000,2630,980,2.5,49
882,44.0,13758,IR1,Timber,1.5Fin,7,17,16,HdBoard,HdBoard,BrkFace,117.0,4,CBlock,4,2,2,5,1717,4,7,1,3,Attchd,17.0,2,2,400,187500,3273,902,2.5,204
883,69.0,9636,IR1,Gilbert,2Story,6,17,16,VinylSd,VinylSd,None,0.0,3,PConc,4,1,1,4,1593,3,7,1,3,BuiltIn,16.0,2,2,389,178000,2790,0,2.5,382
884,60.0,6204,Reg,SWISU,2.5Fin,4,94,56,Wd Sdng,Wd Sdng,None,0.0,4,PConc,3,1,1,3,2230,3,10,0,0,Detchd,9.0,1,1,440,118500,3465,0,2.0,188
885,65.0,7150,Reg,NAmes,1Story,5,42,42,HdBoard,HdBoard,BrkFace,60.0,3,CBlock,3,1,4,3,892,3,5,0,0,Attchd,42.0,2,1,288,100000,2072,432,1.0,0
886,50.0,5119,IR1,Somerst,1Story,9,9,8,MetalSd,MetalSd,BrkFace,60.0,4,PConc,5,3,6,5,1709,4,5,1,3,Attchd,9.0,3,2,506,328900,3913,1238,3.0,162
887,70.0,8393,Reg,NAmes,1Story,5,47,1,MetalSd,MetalSd,BrkFace,122.0,3,CBlock,3,1,2,5,1712,3,8,0,0,Attchd,1.0,3,2,588,145000,3926,528,2.0,326
888,59.0,16466,IR1,Edwards,1.5Fin,5,53,53,MetalSd,MetalSd,None,0.0,3,PConc,3,1,1,3,1393,3,8,0,0,Attchd,53.0,1,1,300,135500,2509,0,1.5,386
890,128.0,12160,Reg,NAmes,1Story,6,56,56,Wd Sdng,Wd Sdng,BrkFace,90.0,3,CBlock,3,1,4,5,1505,3,6,1,3,Attchd,56.0,2,2,505,149500,3515,1024,2.0,162
891,60.0,8064,Reg,NAmes,1.5Fin,5,58,1,MetalSd,MetalSd,None,0.0,3,CBlock,3,2,1,5,924,3,6,1,1,Detchd,4.0,1,2,576,122900,2172,0,1.0,0
892,70.0,11184,Reg,Sawyer,2Story,6,31,31,HdBoard,HdBoard,BrkFace,92.0,3,CBlock,3,1,2,4,1683,3,7,1,3,Attchd,31.0,2,2,440,172500,3041,726,2.5,243
893,70.0,8414,Reg,Sawyer,1Story,6,43,3,HdBoard,HdBoard,None,0.0,3,CBlock,3,1,6,3,1068,3,6,0,0,Attchd,43.0,2,1,264,154500,2391,663,1.5,192
895,64.0,7018,Reg,SawyerW,1Story,5,30,30,Plywood,Plywood,None,0.0,3,Slab,0,0,0,3,1535,3,8,0,0,Attchd,30.0,1,2,400,118858,1935,0,2.0,0
896,71.0,7056,Reg,NAmes,2Story,6,45,45,HdBoard,HdBoard,BrkFace,415.0,3,CBlock,3,1,4,3,1796,3,8,1,3,Attchd,45.0,2,2,483,140000,3059,400,2.5,50
897,50.0,8765,Reg,IDOTRR,1Story,4,70,56,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,1,5,5,951,3,6,0,0,Detchd,70.0,1,1,327,106500,2229,285,1.0,28
898,64.0,7018,Reg,SawyerW,2Story,5,30,30,Plywood,Plywood,None,0.0,3,Slab,0,0,0,3,2240,3,12,0,0,Detchd,30.0,1,2,528,142953,2768,0,2.0,154
899,100.0,12919,IR1,NridgHt,1Story,9,1,0,VinylSd,VinylSd,Stone,760.0,5,PConc,5,4,6,5,2364,5,11,2,4,Attchd,1.0,3,3,820,611657,5514,2188,3.5,67
900,65.0,6993,Reg,Sawyer,1Story,5,45,12,HdBoard,Plywood,None,0.0,3,CBlock,3,1,4,3,1236,3,6,1,3,Attchd,45.0,1,1,288,135000,2436,465,1.0,0
901,69.0,7340,IR1,NAmes,1Story,4,36,36,HdBoard,HdBoard,None,0.0,3,CBlock,3,1,5,3,858,3,4,0,0,Detchd,28.0,1,1,684,110000,2400,322,1.0,0
902,64.0,8712,IR1,NAmes,1Story,5,52,9,MetalSd,MetalSd,None,0.0,3,CBlock,3,2,4,3,1306,3,5,0,0,Detchd,41.0,1,1,756,153000,3054,860,2.0,0
903,63.0,7875,Reg,Gilbert,2Story,7,3,3,VinylSd,VinylSd,None,0.0,4,PConc,4,1,1,5,1509,4,8,1,4,Attchd,3.0,3,2,393,180000,2685,0,2.5,75
904,50.0,14859,IR1,Gilbert,1Story,7,0,0,VinylSd,VinylSd,BrkFace,27.0,4,PConc,4,1,1,5,1670,4,7,1,4,Attchd,0.0,2,3,690,240000,4030,0,2.0,204
905,69.0,6173,IR1,Sawyer,1Story,5,40,40,HdBoard,Wd Sdng,BrkFace,75.0,3,CBlock,3,1,6,3,902,3,6,0,0,Attchd,40.0,1,1,288,125500,2066,599,1.0,0
906,80.0,9920,Reg,NAmes,1Story,5,56,56,HdBoard,HdBoard,Stone,110.0,3,CBlock,3,1,3,3,1063,3,6,0,0,Attchd,56.0,2,1,280,128000,2399,644,2.0,164
907,116.0,13501,IR1,Somerst,1Story,8,1,1,VinylSd,VinylSd,Stone,208.0,4,PConc,4,1,6,5,1636,4,8,1,4,Attchd,1.0,2,3,865,255000,4124,63,3.0,60
908,86.0,11500,IR1,Crawfor,1.5Fin,7,70,19,BrkFace,BrkFace,None,0.0,4,CBlock,4,1,3,4,2057,4,6,1,4,Attchd,70.0,3,1,180,250000,3254,223,1.5,322
909,69.0,8885,IR1,Mitchel,1Story,5,23,23,HdBoard,HdBoard,None,0.0,3,CBlock,4,3,4,3,902,3,5,0,0,Attchd,23.0,1,2,484,131000,2250,625,2.0,164
910,149.0,12589,IR2,Gilbert,2Story,6,4,4,VinylSd,VinylSd,None,0.0,4,PConc,4,1,1,5,1484,4,8,1,4,Attchd,4.0,3,2,390,174000,2616,0,2.5,60
911,80.0,11600,Reg,NAmes,2Story,5,50,50,MetalSd,MetalSd,BrkFace,361.0,3,CBlock,3,1,3,3,2274,3,12,0,0,Detchd,50.0,1,2,480,154300,3859,443,2.0,0
912,69.0,9286,IR1,CollgCr,1Story,5,32,20,HdBoard,Plywood,None,0.0,3,CBlock,4,3,5,3,1268,4,5,0,0,Detchd,31.0,1,1,252,143500,2788,196,1.5,173
913,51.0,6120,Reg,BrkSide,1Story,5,81,56,MetalSd,MetalSd,None,0.0,3,BrkTil,3,1,3,3,1015,3,6,0,0,Detchd,81.0,1,1,450,88000,2233,489,1.0,232
914,82.0,6270,Reg,Crawfor,2Story,5,58,57,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,4,3,2002,3,8,0,0,2Types,58.0,1,3,871,145000,3874,284,2.0,0
915,30.0,3000,Reg,Somerst,2Story,6,0,0,VinylSd,VinylSd,Stone,76.0,4,PConc,4,3,6,5,1224,4,4,0,0,Detchd,0.0,2,2,528,173733,2364,294,2.5,234
916,21.0,2001,Reg,MeadowV,2Story,4,37,37,CemntBd,CmentBd,BrkFace,80.0,3,CBlock,3,1,1,2,1092,3,6,0,0,Attchd,37.0,1,1,286,75000,1924,0,1.5,0
917,50.0,9000,Reg,IDOTRR,1Story,2,57,56,AsbShng,AsbShng,None,0.0,3,CBlock,3,3,4,3,480,3,4,0,0,Detchd,48.0,1,1,308,35311,1268,50,1.0,0
918,69.0,17140,Reg,Edwards,1Story,4,53,53,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,5,5,1229,3,6,0,0,Attchd,53.0,2,1,284,135000,2647,1059,1.0,0
919,103.0,13125,IR1,SawyerW,2Story,7,16,16,HdBoard,HdBoard,None,0.0,4,PConc,5,2,4,5,2127,4,8,1,3,Attchd,16.0,2,3,833,238000,4064,682,3.5,488
920,87.0,11029,IR1,NAmes,1Story,6,50,6,MetalSd,MetalSd,None,0.0,5,CBlock,4,1,5,5,1414,3,6,1,3,Attchd,18.0,1,2,601,176500,3199,939,2.0,241
921,70.0,8462,IR1,SawyerW,2Story,6,13,13,HdBoard,HdBoard,BrkFace,105.0,4,PConc,4,1,6,5,1721,4,7,0,0,Attchd,13.0,2,2,471,201000,3120,814,3.0,387
922,67.0,8777,Reg,Edwards,1.5Fin,5,108,5,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,5,4,2200,3,9,0,0,not present,28.5,0,0,0,145900,3472,1084,5.0,70
923,65.0,10237,Reg,Gilbert,1Story,6,1,0,VinylSd,VinylSd,None,0.0,4,PConc,4,1,6,5,1316,4,6,1,4,Attchd,1.0,3,2,397,169990,3029,28,2.0,123
924,50.0,8012,Reg,SawyerW,1Story,6,15,14,Plywood,Plywood,None,0.0,4,PConc,4,1,2,5,1617,4,5,1,2,Attchd,15.0,2,2,533,193000,3754,1006,3.0,69
926,69.0,15611,IR1,NWAmes,1Story,5,31,31,VinylSd,VinylSd,None,0.0,3,PConc,4,3,5,3,1126,5,6,0,0,Attchd,31.0,2,2,540,175000,2792,860,2.5,180
927,93.0,11999,Reg,NridgHt,2Story,8,4,3,VinylSd,VinylSd,BrkFace,340.0,4,PConc,4,1,1,5,2374,5,10,1,4,BuiltIn,4.0,3,3,656,285000,4211,0,2.5,204
928,69.0,9900,Reg,NWAmes,2Story,7,40,40,MetalSd,MetalSd,BrkFace,342.0,3,CBlock,3,1,4,4,1978,3,9,1,4,Attchd,40.0,2,2,486,176000,3296,552,2.5,43
929,69.0,11838,Reg,CollgCr,1Story,8,8,8,VinylSd,VinylSd,None,0.0,4,PConc,4,3,1,5,1788,5,7,1,3,Attchd,8.0,2,2,522,236500,4063,0,2.0,353
930,69.0,13006,IR1,Gilbert,2Story,7,9,9,HdBoard,HdBoard,BrkFace,285.0,3,PConc,4,1,1,4,2236,4,8,1,3,BuiltIn,9.0,3,2,642,222000,3842,0,2.5,0
931,73.0,8925,IR1,Timber,1Story,8,2,2,VinylSd,VinylSd,None,0.0,4,PConc,4,3,6,5,1466,4,7,0,0,Attchd,2.0,3,3,610,201000,3542,16,2.0,118
932,70.0,9100,Reg,NAmes,1Story,5,44,44,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,4,5,925,3,5,0,0,Detchd,44.0,1,1,429,117500,2279,804,1.5,0
933,84.0,11670,IR1,Somerst,1Story,9,1,1,VinylSd,ImStucc,Stone,302.0,5,PConc,5,1,1,5,1905,5,8,1,4,Attchd,1.0,3,3,788,320000,4598,0,2.0,191
934,63.0,8487,Reg,CollgCr,1Story,7,5,5,VinylSd,VinylSd,BrkFace,210.0,4,PConc,4,3,6,5,1500,4,6,0,0,Attchd,5.0,2,2,570,190000,3570,20,2.0,228
935,313.0,27650,IR2,NAmes,1Story,7,48,1,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,4,4,6,5,2069,4,9,1,4,Attchd,48.0,2,2,505,242000,3159,425,3.0,0
936,52.0,5825,IR1,BrkSide,1Story,4,80,53,MetalSd,MetalSd,BrkFace,108.0,3,PConc,2,2,1,4,747,3,5,0,0,Detchd,53.0,1,2,528,79900,1875,0,1.0,32
938,75.0,9675,Reg,Somerst,2Story,7,4,4,VinylSd,VinylSd,None,0.0,4,PConc,4,2,6,5,1971,4,8,1,4,Attchd,4.0,2,2,689,253000,3773,341,2.5,48
939,73.0,8760,Reg,CollgCr,2Story,7,0,0,VinylSd,VinylSd,None,0.0,4,PConc,4,2,6,5,1962,4,7,0,0,Attchd,0.0,2,3,868,239799,4221,464,2.5,90
940,69.0,24090,Reg,ClearCr,2Story,7,70,60,MetalSd,MetalSd,None,0.0,3,CBlock,3,2,1,5,2403,3,10,2,3,Attchd,70.0,1,1,349,244400,3784,0,2.0,374
941,55.0,12640,IR1,Mitchel,1Story,6,30,30,Plywood,Plywood,None,0.0,3,CBlock,3,4,3,3,1728,3,8,0,0,Attchd,30.0,1,2,574,150900,4030,1332,2.0,40
942,69.0,8755,IR1,Gilbert,2Story,7,10,10,VinylSd,VinylSd,BrkFace,298.0,4,PConc,4,1,5,5,2060,4,8,1,3,BuiltIn,10.0,2,2,390,214000,3442,772,3.5,168
943,42.0,7711,IR1,Edwards,1Story,4,30,30,MetalSd,MetalSd,None,0.0,3,PConc,4,4,6,3,1440,3,8,0,0,not present,27.5,0,0,0,150000,2880,1440,4.0,321
944,100.0,25000,Reg,Mitchel,1Story,5,40,40,HdBoard,Plywood,None,0.0,3,CBlock,3,3,1,3,1632,3,8,0,0,Attchd,40.0,1,2,576,143000,3840,0,2.0,0
945,69.0,14375,IR1,Timber,SLvl,6,51,51,HdBoard,HdBoard,BrkFace,541.0,3,CBlock,3,1,6,4,1344,4,7,1,4,Basment,51.0,2,2,525,137500,2688,465,1.5,351
946,98.0,8820,Reg,OldTown,1.5Fin,5,119,13,VinylSd,VinylSd,None,0.0,3,BrkTil,3,1,2,3,1869,3,7,0,0,Detchd,46.0,1,2,456,124900,3413,1088,1.0,292
947,70.0,8163,Reg,NAmes,SLvl,5,47,47,HdBoard,HdBoard,BrkFace,128.0,3,CBlock,3,3,5,3,1144,3,6,1,3,Attchd,47.0,2,1,796,143000,3084,1042,2.0,86
948,85.0,14536,Reg,Timber,1Story,8,5,4,VinylSd,VinylSd,BrkFace,236.0,4,PConc,4,3,6,5,1629,4,9,1,4,Attchd,5.0,3,3,808,270000,4053,1300,3.0,252
949,65.0,14006,IR1,CollgCr,2Story,7,4,4,VinylSd,VinylSd,BrkFace,144.0,4,PConc,4,0,1,5,1776,4,7,1,3,Attchd,4.0,2,2,474,192500,3186,0,2.5,240
950,78.0,9360,Reg,NWAmes,1Story,6,38,4,Plywood,Plywood,None,0.0,3,CBlock,3,1,5,3,1381,4,5,1,3,Attchd,38.0,2,2,676,197500,3218,982,2.5,0
951,60.0,7200,Reg,NAmes,1Story,5,57,5,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,5,4,864,4,5,0,0,Detchd,27.0,2,2,720,129000,2448,547,2.0,194
952,60.0,7800,Reg,SawyerW,1Story,5,41,41,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,4,4,965,3,6,0,0,Detchd,27.0,1,1,300,119900,2093,641,2.0,421
953,60.0,7200,Reg,CollgCr,SFoyer,5,37,6,WdShing,HdBoard,None,0.0,3,CBlock,4,3,6,4,768,3,5,0,0,Detchd,35.0,3,1,396,133900,1932,660,1.5,192
954,69.0,11075,IR1,Mitchel,2Story,5,39,39,HdBoard,HdBoard,BrkFace,232.0,3,CBlock,3,3,5,5,1968,3,7,1,1,Attchd,39.0,2,2,530,172000,3282,755,3.0,494
955,35.0,9400,IR1,Edwards,SFoyer,6,31,31,WdShing,Plywood,BrkFace,250.0,3,CBlock,4,4,6,3,980,3,4,0,0,not present,26.5,0,0,0,127500,1925,945,3.0,0
956,82.0,7136,IR1,Crawfor,2Story,6,61,57,MetalSd,MetalSd,BrkFace,423.0,3,CBlock,4,1,3,3,1958,3,8,0,0,Attchd,61.0,1,2,492,145000,3429,484,2.0,0
957,24.0,1300,Reg,Blueste,2Story,6,29,29,MetalSd,MetalSd,None,0.0,3,CBlock,4,1,5,3,1229,3,5,1,3,Attchd,29.0,3,2,462,124000,2252,285,1.5,150
958,70.0,7420,Reg,Sawyer,1Story,5,45,45,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,3,3,1057,3,6,0,0,Detchd,30.0,3,2,576,132000,2690,417,1.0,0
959,65.0,8450,Reg,CollgCr,1Story,7,4,4,VinylSd,VinylSd,None,0.0,4,PConc,4,2,6,5,1337,4,6,0,0,Attchd,4.0,2,2,531,185000,3205,699,3.0,39
960,24.0,2572,Reg,Somerst,2Story,7,11,11,MetalSd,MetalSd,None,0.0,4,PConc,4,1,5,5,1416,4,6,0,0,Detchd,11.0,1,2,484,155000,2596,604,3.5,44
961,50.0,7207,IR1,BrkSide,1Story,5,52,2,Wd Sdng,Plywood,None,0.0,3,CBlock,3,4,4,4,858,3,4,0,0,not present,30.5,0,0,0,116500,1716,696,2.0,117
963,24.0,2308,Reg,NPkVill,2Story,6,31,31,Plywood,Brk Cmn,None,0.0,3,CBlock,4,1,5,3,1548,4,7,1,3,Detchd,31.0,1,2,440,155000,2792,556,3.5,48
964,122.0,11923,IR1,CollgCr,1Story,9,2,2,VinylSd,VinylSd,None,0.0,4,PConc,5,1,1,5,1800,5,7,0,0,Attchd,2.0,3,2,702,239000,4302,0,2.0,424
965,80.0,11316,Reg,Timber,2Story,7,8,7,VinylSd,VinylSd,BrkFace,44.0,4,PConc,4,1,6,5,1894,4,8,1,4,BuiltIn,8.0,3,2,510,214900,3221,624,3.5,40
966,65.0,10237,Reg,Gilbert,2Story,6,2,0,VinylSd,VinylSd,None,0.0,4,PConc,4,1,1,5,1484,4,8,1,4,Attchd,2.0,3,2,393,178900,2660,0,2.5,72
967,130.0,9600,IR1,Crawfor,1.5Fin,5,69,59,MetalSd,MetalSd,None,0.0,4,BrkTil,3,1,3,5,1308,3,7,2,3,Detchd,69.0,1,1,256,160000,2292,428,2.5,70
968,69.0,7390,IR1,NAmes,1Story,5,53,53,Wd Sdng,Wd Sdng,BrkFace,151.0,3,CBlock,3,1,5,3,1098,3,6,0,0,Attchd,53.0,1,1,260,135000,2456,902,2.0,0
969,50.0,5925,Reg,OldTown,1.5Fin,3,99,59,VinylSd,VinylSd,None,0.0,3,BrkTil,3,1,1,2,968,3,6,0,0,not present,29.5,0,0,0,37900,1568,0,1.0,0
970,75.0,10382,Reg,NAmes,SLvl,6,48,48,HdBoard,HdBoard,BrkFace,105.0,3,CBlock,3,4,5,3,1095,3,6,0,0,Attchd,48.0,2,1,264,140000,1947,513,2.0,0
971,60.0,10800,Reg,NAmes,1.5Fin,4,57,56,AsbShng,AsbShng,None,0.0,3,CBlock,3,1,1,3,1192,3,6,0,0,not present,26.5,0,0,0,135000,1912,0,1.5,0
972,36.0,2268,Reg,NridgHt,2Story,7,6,5,VinylSd,Wd Shng,Stone,106.0,4,PConc,4,1,6,5,1626,4,6,0,0,BuiltIn,6.0,2,2,474,173000,2864,567,2.0,27
973,55.0,7892,Reg,SawyerW,1Story,6,31,31,Plywood,Plywood,None,0.0,3,CBlock,4,1,1,3,918,3,5,1,3,Attchd,31.0,1,1,264,99500,2100,0,2.0,28
976,69.0,2651,Reg,Somerst,2Story,7,6,6,MetalSd,MetalSd,None,0.0,4,PConc,4,1,6,5,1382,4,6,0,0,Detchd,6.0,1,2,490,165000,2545,641,3.5,203
977,51.0,5900,IR1,BrkSide,1Story,4,83,48,Wd Sdng,Wd Sdng,None,0.0,3,PConc,4,1,1,3,869,2,4,0,0,not present,26.5,0,0,0,85500,1309,0,1.0,0
979,68.0,9450,Reg,Edwards,1Story,4,53,53,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,2,5,894,3,5,0,0,Detchd,8.0,1,2,400,110000,2188,552,1.0,0
980,80.0,8816,Reg,Sawyer,1Story,5,46,46,VinylSd,VinylSd,None,0.0,3,PConc,3,1,3,3,1121,3,5,0,0,Detchd,46.0,1,2,480,139000,2722,651,2.0,80
981,69.0,12122,IR1,NAmes,SFoyer,7,47,1,CemntBd,CmentBd,Stone,210.0,5,CBlock,3,3,5,4,999,5,6,0,0,Attchd,47.0,2,2,588,178400,2531,867,2.0,220
982,98.0,12203,IR1,NoRidge,2Story,8,11,10,VinylSd,VinylSd,BrkFace,975.0,4,PConc,4,1,6,5,2612,4,8,1,3,Attchd,11.0,3,3,676,336000,4513,854,3.5,250
983,43.0,3182,Reg,Blmngtn,1Story,7,1,1,VinylSd,VinylSd,BrkFace,16.0,4,PConc,4,3,1,5,1266,4,6,1,4,Attchd,1.0,3,2,388,159895,2920,0,2.0,116
984,69.0,11250,Reg,CollgCr,2Story,8,6,6,CemntBd,CmentBd,None,0.0,4,PConc,4,2,1,5,2290,4,9,1,4,Attchd,6.0,1,2,779,255900,4197,0,2.5,0
985,75.0,10125,Reg,Mitchel,1.5Fin,5,32,32,Plywood,Plywood,None,0.0,3,CBlock,0,0,0,3,1734,4,8,0,0,Attchd,32.0,1,2,539,126000,2273,0,2.0,0
986,68.0,10880,Reg,Edwards,1Story,5,58,58,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,5,3,1164,3,5,0,0,Detchd,58.0,1,1,240,125000,2568,1040,2.0,48
987,59.0,5310,Reg,OldTown,1.5Fin,6,96,3,VinylSd,VinylSd,None,0.0,3,CBlock,3,1,1,4,1635,4,5,0,0,Attchd,56.0,1,1,255,117000,2375,0,1.0,394
988,83.0,10159,IR1,NridgHt,1Story,9,1,0,VinylSd,VinylSd,Stone,450.0,5,PConc,5,3,6,5,1940,5,8,1,4,Attchd,0.0,3,3,606,395192,4476,1646,3.5,263
989,69.0,12046,IR1,NWAmes,2Story,6,31,31,Plywood,Plywood,BrkFace,298.0,3,CBlock,3,1,2,3,2030,4,8,1,3,Attchd,31.0,3,2,551,195000,3429,156,2.5,224
990,65.0,8125,Reg,Somerst,2Story,7,0,0,VinylSd,VinylSd,None,0.0,4,PConc,4,1,1,5,1576,4,6,0,0,Attchd,0.0,2,2,614,197000,2960,0,2.5,50
991,82.0,9452,Reg,NoRidge,2Story,8,9,8,VinylSd,VinylSd,BrkFace,423.0,4,PConc,4,1,6,5,2392,4,7,1,3,Attchd,9.0,3,3,870,348000,4658,1074,3.5,70
992,121.0,17671,Reg,OldTown,2Story,8,127,23,Wd Sdng,Wd Sdng,None,0.0,4,BrkTil,3,1,4,4,1742,4,8,1,4,Attchd,84.0,1,2,424,168000,3082,216,1.5,169
993,80.0,9760,Reg,NAmes,2Story,6,43,14,Wd Sdng,Wd Sdng,BrkFace,340.0,3,CBlock,3,4,4,4,1851,4,7,1,2,Attchd,43.0,2,2,440,187000,3113,653,2.5,281
994,68.0,8846,Reg,CollgCr,2Story,6,1,0,VinylSd,VinylSd,None,0.0,3,PConc,4,1,1,5,1500,4,6,0,0,Attchd,1.0,2,2,564,173900,2814,0,2.5,35
995,96.0,12456,Reg,NridgHt,1Story,10,3,2,CemntBd,CmentBd,Stone,230.0,5,PConc,5,4,6,5,1718,5,7,1,4,Attchd,1.0,3,3,786,337500,4204,1172,3.0,264
996,51.0,4712,IR1,BrkSide,1.5Fin,4,60,56,MetalSd,MetalSd,None,0.0,3,CBlock,3,1,5,3,1230,3,5,0,0,Detchd,60.0,1,1,305,121600,2282,384,2.5,120
997,69.0,10659,IR1,NAmes,1Story,5,45,45,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,3,3,1050,3,6,0,0,Attchd,45.0,1,1,368,136500,2468,915,2.0,319
998,69.0,11717,IR1,NWAmes,1Story,6,39,39,HdBoard,HdBoard,BrkFace,571.0,3,CBlock,3,1,1,3,1442,3,6,1,3,Attchd,39.0,2,2,615,185000,3499,0,2.0,371
999,60.0,9786,Reg,IDOTRR,1Story,3,84,56,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,1,1,2,1077,3,6,1,4,Detchd,84.0,1,1,210,91000,2294,0,1.0,148
1000,64.0,6762,Reg,CollgCr,1Story,7,4,4,VinylSd,VinylSd,Stone,24.0,4,PConc,4,3,6,5,1208,4,6,0,0,Attchd,4.0,2,2,632,206000,3027,686,3.0,166
1001,74.0,10206,Reg,Edwards,1Story,3,57,57,BrkComm,Brk Cmn,None,0.0,3,Slab,0,0,0,2,944,2,4,0,0,Detchd,53.0,1,2,528,82000,1472,0,1.0,0
1002,60.0,5400,Reg,OldTown,1Story,5,87,57,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,2,1,1,5,691,5,4,0,0,Detchd,87.0,1,1,216,86000,1598,0,1.0,114
1003,75.0,11957,IR1,Somerst,1Story,8,2,2,VinylSd,VinylSd,BrkFace,53.0,4,PConc,4,1,6,5,1574,4,7,1,4,Attchd,2.0,2,3,824,232000,3972,24,2.0,248
1004,69.0,11500,IR1,NWAmes,1Story,5,31,31,VinylSd,VinylSd,BrkFace,164.0,3,CBlock,3,1,1,2,1680,3,8,0,0,Detchd,31.0,1,2,528,136905,3888,0,2.0,0
1005,43.0,3182,Reg,Blmngtn,1Story,7,4,3,VinylSd,VinylSd,BrkFace,16.0,4,PConc,4,1,6,5,1504,4,7,1,4,Attchd,4.0,3,2,457,181000,3307,16,2.0,156
1006,65.0,8385,Reg,CollgCr,SLvl,5,31,31,HdBoard,HdBoard,BrkFace,220.0,4,CBlock,4,3,6,3,985,3,6,0,0,Attchd,31.0,1,1,328,149900,2298,595,2.0,210
1007,69.0,12155,IR3,NAmes,1Story,6,37,37,Plywood,Plywood,None,0.0,3,CBlock,4,1,2,4,1657,3,7,1,3,Attchd,37.0,1,2,484,163500,3798,1237,2.5,147
1008,21.0,2217,Reg,MeadowV,2Story,4,39,39,CemntBd,CmentBd,None,0.0,3,CBlock,3,1,4,3,1092,3,6,0,0,Attchd,39.0,2,1,286,88000,1924,546,1.5,238
1009,43.0,12118,IR1,Mitchel,1Story,7,5,4,VinylSd,VinylSd,Stone,108.0,4,PConc,5,2,1,5,1710,4,7,1,4,Attchd,5.0,3,2,550,240000,3970,0,2.0,328
1010,60.0,6000,Reg,SWISU,1.5Fin,5,80,56,Wd Sdng,Wd Sdng,None,0.0,3,BrkTil,3,1,1,5,1522,3,7,0,0,not present,26.5,0,0,0,102000,2530,0,2.0,138
1011,115.0,21286,Reg,Sawyer,1.5Fin,5,60,58,Wd Sdng,Wd Sdng,None,0.0,3,CBlock,3,1,1,3,1271,3,7,1,4,Attchd,60.0,1,1,312,135000,2303,0,2.0,108
1012,75.0,9825,Reg,Edwards,1Story,5,45,45,AsphShn,AsphShn,None,0.0,3,CBlock,0,0,0,3,1664,3,8,0,0,not present,30.5,0,0,0,100000,1664,0,2.0,0
1013,55.0,10592,Reg,Crawfor,2Story,6,84,11,Wd Sdng,Wd Sdng,None,0.0,3,PConc,3,1,1,3,1502,4,7,2,3,Detchd,84.0,1,1,180,165000,2284,0,1.5,261
1014,60.0,7200,Reg,OldTown,1Story,5,99,3,MetalSd,Stucco,None,0.0,3,BrkTil,3,1,5,3,1022,3,4,0,0,Detchd,53.0,1,1,280,85000,2324,712,2.0,256
1015,60.0,11664,Reg,NAmes,1Story,6,59,57,MetalSd,MetalSd,BrkFace,206.0,3,CBlock,3,1,4,3,1082,3,5,1,4,Detchd,59.0,1,1,240,119200,2404,336,1.0,130
1016,70.0,8400,Reg,NWAmes,2Story,8,8,8,VinylSd,VinylSd,None,0.0,4,PConc,4,1,6,5,1665,4,6,0,0,Attchd,8.0,3,2,528,227000,3003,643,3.5,45
1017,73.0,11883,Reg,CollgCr,1Story,7,13,13,VinylSd,VinylSd,BrkFace,196.0,4,PConc,4,4,6,5,1504,4,6,1,3,Attchd,13.0,3,2,478,203000,3486,690,3.0,181
